Install_Dates,source_type,Country,installs
2020-05-13,Organic,TN,2.0
2020-05-03,Organic,TH,49.0
2020-03-27,Organic,AZ,35.0
2020-05-08,Organic,ZA,5.0
2020-03-18,Paid,PH,4.0
2020-04-08,Paid,NL,38.0
2020-04-19,Organic,DE,202.0
2020-04-01,Paid,SE,5.0
2020-04-13,Organic,KE,1.0
2020-03-25,Paid,KR,3.0
2020-05-04,Organic,NZ,3.0
2020-04-18,Paid,EG,12.0
2020-04-01,Organic,UA,355.0
2020-05-13,Paid,UZ,1.0
2020-03-29,Organic,VE,4.0
2020-04-07,Paid,NL,1.0
2020-05-12,Organic,MX,20.0
2020-04-25,Paid,ID,225.0
2020-05-09,Organic,BY,47.0
2020-04-04,Paid,IE,1.0
2020-03-28,Organic,MY,13.0
2020-05-10,Organic,YE,2.0
2020-03-26,Paid,KR,48.0
2020-04-16,Paid,AU,3.0
2020-04-21,Organic,KZ,84.0
2020-03-19,Organic,NC,2.0
2020-04-15,Organic,PA,1.0
2020-04-11,Organic,DZ,6.0
2020-03-24,Organic,UY,5.0
2020-05-15,Paid,TZ,1.0
2020-04-29,Paid,AT,16.0
2020-05-06,Organic,AE,5.0
2020-05-04,Organic,BA,5.0
2020-05-14,Organic,BG,2.0
2020-05-04,Paid,DE,48.0
2020-04-28,Organic,SD,7.0
2020-05-18,Paid,LB,112.0
2020-04-17,Organic,SE,6.0
2020-04-20,Paid,AR,1.0
2020-04-25,Paid,LT,1.0
2020-04-19,Paid,NZ,1.0
2020-04-26,Paid,AT,2.0
2020-04-17,Paid,UA,54.0
2020-04-22,Organic,GY,1.0
2020-03-27,Organic,MA,6.0
2020-03-19,Organic,MK,3.0
2020-05-05,Paid,CO,5.0
2020-04-09,Paid,UK,11.0
2020-04-21,Organic,HR,11.0
2020-04-15,Organic,SI,3.0
2020-04-09,Organic,SO,2.0
2020-04-09,Paid,IQ,13.0
2020-03-25,Organic,MM,19.0
2020-05-11,Paid,CI,1.0
2020-04-14,Organic,HU,20.0
2020-03-27,Paid,GE,3.0
2020-04-05,Organic,GT,4.0
2020-04-11,Organic,GR,6.0
2020-03-23,Paid,CN,3.0
2020-04-23,Paid,ES,2.0
2020-04-06,Organic,KW,1.0
2020-04-28,Organic,PL,159.0
2020-03-25,Paid,JP,17.0
2020-04-07,Organic,PK,14.0
2020-03-27,Organic,NI,2.0
2020-05-03,Organic,VN,62.0
2020-04-11,Paid,BE,16.0
2020-03-30,Organic,MU,1.0
2020-05-13,Paid,PL,55.0
2020-04-02,Paid,US,84.0
2020-03-27,Organic,BR,63.0
2020-04-03,Organic,HK,8.0
2020-05-02,Paid,IN,18.0
2020-04-03,Paid,RU,3668.0
2020-05-10,Paid,SA,2.0
2020-04-03,Paid,NO,12.0
2020-04-23,Organic,SV,2.0
2020-04-06,Organic,GL,1.0
2020-05-12,Paid,TN,7.0
2020-04-17,Paid,UZ,1.0
2020-03-23,Organic,UK,48.0
2020-05-06,Paid,HR,4.0
2020-05-12,Organic,NP,1.0
2020-03-28,Paid,HU,11.0
2020-04-04,Organic,PS,3.0
2020-04-30,Organic,KH,2.0
2020-03-26,Paid,IT,36.0
2020-04-21,Organic,EG,24.0
2020-03-28,Paid,UA,256.0
2020-03-24,Paid,AZ,2.0
2020-05-13,Paid,FR,23.0
2020-04-20,Paid,DE,123.0
2020-03-27,Paid,JP,1.0
2020-03-25,Paid,GE,2.0
2020-03-25,Paid,PS,1.0
2020-04-03,Organic,IE,1.0
2020-03-19,Paid,IR,23.0
2020-05-07,Paid,YE,5.0
2020-05-12,Paid,FR,36.0
2020-04-17,Paid,GF,1.0
2020-03-24,Paid,JP,9.0
2020-05-08,Paid,BY,229.0
2020-04-22,Organic,ID,154.0
2020-05-13,Paid,MX,39.0
2020-03-27,Paid,UY,1.0
2020-04-19,Paid,PF,1.0
2020-04-03,Paid,CZ,47.0
2020-04-18,Paid,KZ,321.0
2020-05-15,Organic,LB,16.0
2020-05-05,Paid,BA,2.0
2020-03-20,Paid,MM,1.0
2020-04-27,Paid,SD,1.0
2020-04-25,Paid,EE,1.0
2020-04-14,Organic,KG,7.0
2020-04-22,Paid,NO,7.0
2020-04-30,Paid,EC,3.0
2020-04-30,Paid,BE,5.0
2020-04-01,Paid,PL,2.0
2020-04-23,Paid,US,59.0
2020-05-02,Paid,MM,1.0
2020-05-01,Organic,GE,21.0
2020-04-07,Organic,SY,6.0
2020-04-03,Organic,GB,8.0
2020-03-22,Paid,HR,10.0
2020-04-24,Paid,US,10.0
2020-04-17,Paid,KH,1.0
2020-05-13,Organic,UZ,37.0
2020-04-20,Paid,UK,24.0
2020-03-30,Organic,NG,1.0
2020-04-02,Organic,PE,1.0
2020-05-16,Paid,CG,4.0
2020-03-19,Organic,BB,1.0
2020-04-04,Organic,SA,9.0
2020-04-10,Organic,SG,5.0
2020-04-01,Paid,UA,1.0
2020-03-22,Organic,ME,3.0
2020-03-25,Organic,BD,16.0
2020-04-19,Paid,UK,3.0
2020-05-06,Organic,MD,8.0
2020-05-15,Organic,BE,13.0
2020-03-27,Paid,PT,2.0
2020-04-14,Organic,FR,69.0
2020-04-22,Paid,CZ,2.0
2020-04-11,Paid,SK,108.0
2020-05-01,Paid,IT,2.0
2020-04-04,Organic,RO,23.0
2020-05-07,Paid,IE,5.0
2020-04-30,Organic,IT,44.0
2020-03-19,Organic,CL,29.0
2020-03-22,Organic,LK,1.0
2020-05-10,Paid,BO,7.0
2020-04-24,Organic,IR,25.0
2020-05-11,Paid,MN,1.0
2020-04-22,Paid,TR,2.0
2020-04-22,Paid,SK,1.0
2020-04-22,Paid,PH,6.0
2020-05-01,Paid,LT,1.0
2020-05-03,Organic,TR,49.0
2020-05-18,Paid,AM,76.0
2020-05-03,Paid,NL,1.0
2020-05-01,Organic,JP,13.0
2020-05-04,Organic,CU,3.0
2020-05-17,Organic,LT,3.0
2020-04-18,Paid,TR,1.0
2020-04-28,Paid,HN,1.0
2020-05-17,Paid,JP,4.0
2020-05-18,Paid,MV,1.0
2020-04-29,Organic,IL,11.0
2020-05-10,Organic,TJ,4.0
2020-03-28,Paid,FR,41.0
2020-05-11,Paid,AU,1.0
2020-04-08,Organic,JO,3.0
2020-04-25,Paid,DK,1.0
2020-03-18,Paid,RO,14.0
2020-05-15,Paid,IT,10.0
2020-05-09,Paid,IR,1.0
2020-05-18,Organic,SA,7.0
2020-04-22,Organic,BD,32.0
2020-04-12,Paid,CA,15.0
2020-04-01,Paid,UA,1.0
2020-04-16,Organic,MD,14.0
2020-03-28,Paid,UK,8.0
2020-04-03,Organic,BE,7.0
2020-04-18,Paid,LA,6.0
2020-05-07,Paid,RE,2.0
2020-03-19,Paid,BR,1.0
2020-04-09,Organic,UZ,47.0
2020-05-16,Organic,PE,2.0
2020-04-30,Organic,AF,2.0
2020-03-19,Organic,GE,26.0
2020-04-06,Paid,HU,1.0
2020-05-11,Organic,SY,9.0
2020-03-26,Paid,NO,1.0
2020-04-27,Organic,BZ,1.0
2020-05-15,Organic,GB,15.0
2020-03-27,Paid,CZ,1.0
2020-04-29,Paid,HR,1.0
2020-03-23,Paid,UZ,1.0
2020-03-27,Paid,US,26.0
2020-04-25,Paid,LY,10.0
2020-05-04,Organic,KG,6.0
2020-04-20,Paid,PL,284.0
2020-03-24,Paid,US,83.0
2020-04-07,Paid,AU,120.0
2020-04-19,Paid,FR,10.0
2020-04-12,Organic,TJ,7.0
2020-05-01,Paid,IS,1.0
2020-04-03,Paid,IT,95.0
2020-04-11,Paid,RU,8.0
2020-04-28,Paid,AR,507.0
2020-05-02,Paid,RO,12.0
2020-05-14,Organic,JO,8.0
2020-04-18,Paid,AT,3.0
2020-04-13,Paid,IR,1.0
2020-04-05,Organic,LT,8.0
2020-04-14,Organic,CU,8.0
2020-04-11,Organic,LR,1.0
2020-04-21,Organic,CR,2.0
2020-03-22,Organic,IL,6.0
2020-03-25,Paid,PH,16.0
2020-03-25,Paid,SK,1.0
2020-04-15,Paid,NL,2.0
2020-03-19,Organic,JP,35.0
2020-03-26,Paid,US,20.0
2020-04-15,Organic,TR,46.0
2020-04-25,Paid,AL,3.0
2020-03-18,Paid,KR,20.0
2020-03-25,Paid,CZ,53.0
2020-05-04,Organic,FR,49.0
2020-05-01,Organic,CL,19.0
2020-04-11,Paid,IE,7.0
2020-05-18,Organic,RO,13.0
2020-03-27,Organic,IR,35.0
2020-04-29,Organic,LK,1.0
2020-04-06,Organic,NP,2.0
2020-04-16,Paid,HR,1.0
2020-04-28,Organic,UK,35.0
2020-05-05,Paid,UZ,1.0
2020-04-16,Paid,TH,1.0
2020-04-03,Organic,AW,1.0
2020-04-19,Paid,HU,26.0
2020-03-20,Organic,DO,7.0
2020-05-18,Paid,JM,2.0
2020-05-18,Organic,PS,9.0
2020-05-07,Paid,BE,7.0
2020-04-09,Paid,PL,134.0
2020-04-15,Organic,VN,67.0
2020-05-16,Paid,US,20.0
2020-04-09,Paid,LV,16.0
2020-04-24,Organic,BR,36.0
2020-04-18,Paid,US,14.0
2020-05-15,Paid,RU,634.0
2020-03-18,Paid,IN,193.0
2020-04-14,Organic,MR,1.0
2020-05-15,Organic,HK,1.0
2020-03-23,Paid,FI,1.0
2020-05-09,Paid,RS,4.0
2020-03-24,Organic,SV,6.0
2020-05-15,Paid,NO,5.0
2020-03-23,Organic,PL,36.0
2020-05-09,Paid,BR,1.0
2020-04-30,Organic,US,247.0
2020-05-11,Organic,PK,14.0
2020-04-24,Paid,TW,30.0
2020-04-30,Paid,HK,2.0
2020-04-30,Organic,NO,6.0
2020-03-30,Organic,HR,6.0
2020-05-13,Paid,UK,16.0
2020-04-17,Paid,CO,1.0
2020-03-20,Organic,HT,2.0
2020-05-13,Paid,IQ,1.0
2020-04-22,Organic,MM,26.0
2020-04-18,Paid,CH,62.0
2020-05-17,Organic,GT,1.0
2020-05-04,Organic,HU,13.0
2020-04-01,Organic,SN,2.0
2020-05-07,Organic,GR,9.0
2020-04-03,Organic,LB,8.0
2020-04-18,Paid,BF,1.0
2020-04-23,Paid,MA,6.0
2020-04-19,Organic,CD,1.0
2020-04-17,Paid,BA,7.0
2020-04-22,Organic,LC,1.0
2020-04-24,Paid,UY,2.0
2020-04-30,Paid,IE,1.0
2020-05-10,Paid,DZ,33.0
2020-04-21,Paid,AR,1.0
2020-04-04,Organic,TZ,1.0
2020-05-15,Paid,CZ,11.0
2020-05-06,Paid,PA,1.0
2020-03-29,Paid,KZ,356.0
2020-03-27,Paid,AF,1.0
2020-04-22,Paid,IT,61.0
2020-05-01,Paid,IR,8.0
2020-03-27,Paid,BD,1.0
2020-04-21,Paid,VE,32.0
2020-04-06,Paid,FR,37.0
2020-04-30,Organic,CZ,13.0
2020-03-25,Organic,ID,69.0
2020-04-09,Paid,MX,1.0
2020-04-10,Paid,BY,604.0
2020-04-23,Paid,JP,43.0
2020-04-25,Paid,IT,26.0
2020-04-19,Paid,UA,332.0
2020-04-30,Paid,IR,1.0
2020-04-17,Paid,NZ,10.0
2020-03-30,Organic,EG,10.0
2020-05-07,Paid,PY,32.0
2020-04-09,Paid,FR,3.0
2020-04-23,Paid,AZ,1.0
2020-04-24,Paid,JP,9.0
2020-04-01,Paid,DE,286.0
2020-05-06,Paid,CH,3.0
2020-05-15,Organic,JM,1.0
2020-04-09,Organic,TN,6.0
2020-04-27,Paid,UK,68.0
2020-04-15,Organic,TH,84.0
2020-05-18,Organic,RU,1348.0
2020-05-08,Paid,TW,5.0
2020-03-20,Organic,FI,13.0
2020-05-08,Organic,RS,7.0
2020-04-18,Paid,MU,2.0
2020-04-13,Paid,ES,58.0
2020-04-16,Paid,VN,1.0
2020-03-19,Paid,IN,7.0
2020-04-06,Organic,LV,3.0
2020-04-23,Paid,BR,7.0
2020-04-23,Paid,NI,3.0
2020-05-02,Paid,RU,1339.0
2020-05-07,Organic,ET,1.0
2020-04-23,Organic,TW,15.0
2020-05-14,Paid,PK,29.0
2020-04-06,Paid,FI,5.0
2020-03-20,Paid,PL,3.0
2020-03-27,Organic,ES,19.0
2020-05-01,Organic,OM,2.0
2020-05-01,Paid,US,257.0
2020-05-05,Paid,HU,2.0
2020-05-16,Paid,GT,15.0
2020-04-21,Organic,CH,6.0
2020-04-27,Organic,CN,114.0
2020-05-10,Paid,GR,3.0
2020-05-06,Paid,SI,1.0
2020-04-14,Organic,CO,6.0
2020-04-30,Paid,MK,3.0
2020-04-08,Organic,CI,1.0
2020-04-25,Paid,MM,23.0
2020-05-12,Organic,IQ,36.0
2020-05-12,Paid,SO,3.0
2020-04-14,Organic,BA,9.0
2020-04-20,Paid,CD,1.0
2020-04-14,Paid,DE,15.0
2020-03-23,Organic,SD,1.0
2020-04-08,Organic,BG,3.0
2020-05-02,Paid,DK,1.0
2020-05-05,Organic,SE,9.0
2020-04-21,Organic,BF,1.0
2020-03-25,Organic,GY,1.0
2020-03-26,Paid,GT,1.0
2020-04-24,Organic,MA,5.0
2020-05-05,Paid,UA,98.0
2020-03-21,Paid,AT,5.0
2020-03-28,Paid,NZ,2.0
2020-05-06,Paid,AU,10.0
2020-05-03,Organic,PA,1.0
2020-03-30,Organic,KZ,78.0
2020-04-23,Organic,UY,4.0
2020-04-30,Paid,DK,3.0
2020-05-07,Organic,DZ,9.0
2020-04-16,Organic,AE,4.0
2020-03-22,Paid,AT,6.0
2020-04-01,Organic,PF,1.0
2020-04-18,Organic,VE,9.0
2020-05-02,Paid,CZ,1.0
2020-04-13,Organic,BY,223.0
2020-04-06,Organic,MX,37.0
2020-04-04,Paid,SK,21.0
2020-04-16,Paid,KZ,1.0
2020-04-19,Organic,MY,15.0
2020-04-09,Paid,CZ,2.0
2020-04-25,Paid,KR,15.0
2020-04-12,Organic,YE,2.0
2020-04-10,Organic,ZA,6.0
2020-05-10,Organic,PY,4.0
2020-04-15,Paid,DE,1.0
2020-04-24,Organic,AZ,21.0
2020-03-28,Organic,DE,82.0
2020-05-14,Paid,NL,17.0
2020-04-26,Organic,UG,1.0
2020-04-20,Organic,UA,596.0
2020-04-14,Organic,NZ,6.0
2020-04-22,Paid,KR,15.0
2020-04-05,Paid,CU,1.0
2020-04-21,Organic,LA,7.0
2020-04-04,Paid,BE,3.0
2020-04-15,Paid,MD,4.0
2020-04-12,Paid,RU,6.0
2020-05-15,Paid,SA,1.0
2020-04-05,Organic,CG,1.0
2020-04-11,Organic,CA,32.0
2020-04-19,Paid,FI,9.0
2020-04-26,Paid,ME,1.0
2020-04-25,Paid,BD,49.0
2020-04-06,Paid,UZ,6.0
2020-05-17,Paid,PE,4.0
2020-05-08,Organic,QA,2.0
2020-04-11,Paid,RU,3346.0
2020-03-23,Paid,VE,1.0
2020-04-14,Paid,IQ,1.0
2020-04-22,Organic,LY,8.0
2020-03-22,Paid,MY,24.0
2020-04-16,Organic,CY,1.0
2020-03-22,Paid,CH,2.0
2020-04-28,Paid,BZ,3.0
2020-03-28,Paid,CN,1.0
2020-03-25,Organic,EE,2.0
2020-03-25,Paid,CA,5.0
2020-03-21,Paid,UA,514.0
2020-03-19,Organic,EC,9.0
2020-05-05,Paid,KG,4.0
2020-03-25,Organic,DK,3.0
2020-04-06,Paid,SE,1.0
2020-04-27,Organic,AR,42.0
2020-05-11,Paid,JO,4.0
2020-05-14,Paid,AE,1.0
2020-04-21,Organic,AT,7.0
2020-04-08,Organic,AU,18.0
2020-05-03,Paid,BG,1.0
2020-04-09,Paid,SE,17.0
2020-04-23,Paid,LU,1.0
2020-03-21,Paid,IL,5.0
2020-04-03,Paid,KR,18.0
2020-05-11,Paid,AE,1.0
2020-05-14,Paid,RW,2.0
2020-03-20,Organic,HN,3.0
2020-04-22,Organic,AL,4.0
2020-03-23,Paid,MY,202.0
2020-03-23,Paid,UA,105.0
2020-05-12,Paid,NZ,14.0
2020-03-26,Organic,PH,62.0
2020-04-03,Organic,AM,21.0
2020-04-27,Paid,DE,47.0
2020-04-16,Organic,NL,26.0
2020-04-30,Paid,CL,229.0
2020-03-18,Paid,IT,33.0
2020-04-11,Paid,DK,16.0
2020-05-15,Paid,RO,5.0
2020-05-06,Paid,AT,1.0
2020-03-20,Paid,UA,10.0
2020-04-11,Organic,BO,4.0
2020-03-24,Paid,IR,1.0
2020-04-08,Organic,MN,3.0
2020-04-26,Paid,LK,3.0
2020-03-22,Paid,AU,2.0
2020-05-05,Paid,FR,3.0
2020-05-17,Paid,BY,23.0
2020-04-24,Organic,BH,3.0
2020-04-28,Paid,DE,5.0
2020-05-10,Organic,SK,4.0
2020-04-08,Organic,GE,12.0
2020-03-20,Paid,GR,1.0
2020-04-30,Organic,SY,11.0
2020-04-27,Organic,GB,20.0
2020-03-26,Paid,KW,6.0
2020-04-16,Paid,US,48.0
2020-05-05,Paid,LY,9.0
2020-03-24,Paid,PK,1.0
2020-05-13,Paid,SA,5.0
2020-04-14,Paid,NO,1.0
2020-04-22,Organic,KG,11.0
2020-04-06,Paid,BE,10.0
2020-05-10,Paid,PL,99.0
2020-04-15,Paid,US,38.0
2020-05-14,Paid,TG,3.0
2020-04-28,Organic,SA,16.0
2020-04-18,Organic,SG,2.0
2020-05-04,Organic,BD,20.0
2020-04-01,Paid,CA,1.0
2020-05-17,Organic,ME,4.0
2020-03-27,Organic,MD,9.0
2020-03-20,Organic,BE,16.0
2020-04-11,Paid,UK,24.0
2020-05-08,Paid,LA,3.0
2020-04-19,Paid,RE,1.0
2020-03-28,Organic,AG,1.0
2020-04-12,Paid,UK,15.0
2020-03-18,Organic,UZ,167.0
2020-05-12,Organic,AF,6.0
2020-04-26,Organic,PE,1.0
2020-03-18,Organic,TT,2.0
2020-04-14,Paid,PH,6.0
2020-03-24,Organic,TR,45.0
2020-03-24,Paid,NL,3.0
2020-04-08,Organic,JP,24.0
2020-04-09,Paid,KR,50.0
2020-05-13,Paid,BN,2.0
2020-04-14,Paid,CZ,37.0
2020-04-22,Organic,FR,84.0
2020-04-19,Paid,SK,67.0
2020-04-08,Paid,IT,1.0
2020-04-28,Organic,RO,22.0
2020-04-06,Organic,IT,31.0
2020-05-14,Organic,CL,5.0
2020-03-22,Paid,GR,1.0
2020-04-16,Organic,IR,38.0
2020-05-17,Organic,LK,3.0
2020-05-07,Paid,FR,10.0
2020-04-01,Organic,TJ,6.0
2020-03-21,Organic,TL,1.0
2020-05-13,Paid,RO,8.0
2020-05-18,Paid,AR,170.0
2020-04-17,Paid,DK,10.0
2020-05-01,Organic,JO,10.0
2020-03-20,Paid,IT,13.0
2020-05-08,Paid,AT,30.0
2020-03-22,Organic,LT,4.0
2020-03-25,Organic,CU,8.0
2020-03-22,Paid,JP,4.0
2020-04-30,Organic,RW,1.0
2020-04-05,Organic,IL,10.0
2020-04-30,Organic,KW,1.0
2020-03-19,Organic,AO,2.0
2020-04-04,Organic,PL,87.0
2020-04-21,Paid,BR,1.0
2020-05-11,Organic,US,241.0
2020-04-30,Organic,PK,9.0
2020-05-03,Paid,GE,4.0
2020-05-06,Paid,TW,2.0
2020-05-12,Paid,HK,2.0
2020-05-06,Organic,NI,2.0
2020-04-13,Organic,HR,3.0
2020-05-02,Paid,UK,3.0
2020-05-14,Organic,MK,2.0
2020-04-23,Organic,SI,4.0
2020-05-02,Organic,SO,1.0
2020-04-16,Organic,GU,1.0
2020-05-04,Organic,MM,22.0
2020-04-12,Organic,SN,2.0
2020-03-20,Organic,ML,4.0
2020-04-29,Organic,GT,2.0
2020-04-22,Organic,HU,21.0
2020-05-08,Paid,CH,25.0
2020-04-19,Organic,GR,6.0
2020-03-24,Paid,SY,6.0
2020-03-27,Paid,HR,8.0
2020-04-20,Paid,BE,1.0
2020-04-25,Paid,UZ,2.0
2020-05-18,Organic,UK,44.0
2020-05-08,Paid,SI,1.0
2020-04-07,Organic,PT,2.0
2020-03-28,Paid,SA,10.0
2020-05-07,Paid,HU,12.0
2020-04-28,Organic,PS,11.0
2020-04-06,Organic,KH,6.0
2020-03-22,Paid,SG,1.0
2020-03-24,Organic,VN,110.0
2020-04-19,Paid,BE,1.0
2020-03-18,Paid,PL,7.0
2020-04-26,Paid,US,58.0
2020-03-18,Paid,LV,10.0
2020-05-06,Organic,BR,24.0
2020-04-09,Paid,IN,351.0
2020-04-12,Paid,MM,1.0
2020-04-27,Organic,HK,3.0
2020-04-27,Paid,RU,958.0
2020-04-01,Paid,SA,1.0
2020-05-10,Organic,VI,1.0
2020-04-21,Paid,RS,1.0
2020-04-15,Organic,SV,3.0
2020-04-27,Paid,NO,2.0
2020-03-19,Organic,MT,1.0
2020-04-30,Organic,GL,1.0
2020-04-04,Paid,FI,24.0
2020-04-01,Paid,RO,5.0
2020-05-04,Paid,IT,102.0
2020-04-27,Organic,IE,1.0
2020-05-14,Paid,IR,14.0
2020-03-20,Paid,FR,1.0
2020-05-12,Organic,CZ,20.0
2020-05-09,Paid,VE,14.0
2020-05-03,Paid,JP,21.0
2020-04-14,Organic,ID,86.0
2020-03-18,Paid,MX,83.0
2020-03-29,Paid,BY,249.0
2020-05-17,Paid,UG,1.0
2020-05-05,Paid,IT,23.0
2020-03-28,Paid,RO,2.0
2020-04-13,Organic,EG,25.0
2020-05-07,Paid,UA,614.0
2020-05-11,Paid,IR,13.0
2020-05-03,Paid,AZ,2.0
2020-04-19,Paid,PY,19.0
2020-03-18,Paid,FR,1.0
2020-04-30,Paid,TR,1.0
2020-05-06,Paid,JP,21.0
2020-04-12,Paid,DE,432.0
2020-03-20,Organic,LB,20.0
2020-05-08,Paid,BF,1.0
2020-05-13,Paid,MG,2.0
2020-03-23,Paid,SG,1.0
2020-05-03,Paid,MA,6.0
2020-05-07,Organic,CD,1.0
2020-05-15,Paid,MM,1.0
2020-04-20,Paid,DZ,59.0
2020-05-06,Paid,UY,1.0
2020-05-12,Paid,IE,3.0
2020-04-07,Paid,DE,1.0
2020-04-27,Paid,CZ,9.0
2020-05-16,Paid,AD,1.0
2020-04-10,Paid,KZ,411.0
2020-05-03,Organic,TW,17.0
2020-05-01,Paid,PK,82.0
2020-05-03,Paid,NI,11.0
2020-05-13,Paid,RU,350.0
2020-04-19,Organic,ET,1.0
2020-04-16,Organic,ES,14.0
2020-04-03,Paid,PL,2.0
2020-04-25,Paid,RU,5.0
2020-05-14,Paid,US,101.0
2020-05-14,Organic,OM,4.0
2020-05-09,Organic,CH,10.0
2020-05-15,Organic,CN,81.0
2020-04-20,Paid,GR,2.0
2020-03-25,Organic,CO,10.0
2020-04-10,Paid,HR,4.0
2020-04-24,Paid,SI,2.0
2020-03-19,Organic,CI,1.0
2020-04-30,Organic,IQ,63.0
2020-05-05,Paid,MM,18.0
2020-04-24,Paid,CH,3.0
2020-04-27,Organic,JM,2.0
2020-03-18,Organic,TN,2.0
2020-05-15,Paid,UK,54.0
2020-03-24,Organic,TH,66.0
2020-04-06,Organic,IN,81.0
2020-04-18,Paid,TW,18.0
2020-04-28,Organic,RU,1516.0
2020-04-18,Organic,RS,7.0
2020-04-01,Organic,XK,1.0
2020-04-03,Organic,FI,3.0
2020-03-27,Paid,VN,1.0
2020-03-30,Paid,ES,15.0
2020-05-08,Paid,MU,1.0
2020-05-13,Paid,BT,1.0
2020-05-03,Paid,BR,2.0
2020-05-13,Paid,CZ,2.0
2020-05-08,Organic,VE,8.0
2020-04-30,Paid,NL,1.0
2020-03-23,Paid,SK,14.0
2020-05-18,Organic,VC,1.0
2020-03-30,Organic,BY,112.0
2020-04-17,Paid,ID,61.0
2020-03-18,Paid,CZ,2.0
2020-05-07,Organic,MY,16.0
2020-05-05,Paid,KR,79.0
2020-04-01,Organic,YE,5.0
2020-05-06,Organic,AZ,14.0
2020-03-29,Organic,ZA,8.0
2020-04-20,Organic,PY,4.0
2020-04-11,Organic,DE,137.0
2020-05-01,Paid,NL,20.0
2020-05-10,Paid,SE,3.0
2020-03-25,Organic,NZ,5.0
2020-05-04,Paid,KR,25.0
2020-05-10,Organic,UA,496.0
2020-03-25,Organic,BA,7.0
2020-05-10,Paid,CD,1.0
2020-03-19,Organic,BG,20.0
2020-03-25,Paid,DE,204.0
2020-04-04,Organic,SD,3.0
2020-04-25,Organic,SE,4.0
2020-04-02,Paid,AT,3.0
2020-04-11,Paid,NZ,3.0
2020-05-06,Organic,MA,12.0
2020-04-25,Paid,UA,140.0
2020-04-24,Paid,AU,16.0
2020-05-13,Paid,TH,1.0
2020-04-13,Organic,KZ,64.0
2020-04-03,Paid,MX,1.0
2020-04-23,Organic,PA,2.0
2020-05-12,Paid,DK,2.0
2020-04-19,Organic,DZ,16.0
2020-03-27,Organic,AE,7.0
2020-04-05,Paid,AT,4.0
2020-04-15,Paid,OM,1.0
2020-03-25,Paid,IQ,3.0
2020-05-04,Organic,LY,3.0
2020-03-27,Organic,CY,1.0
2020-04-07,Paid,GE,44.0
2020-04-05,Paid,CH,5.0
2020-04-08,Paid,TW,8.0
2020-05-03,Paid,QA,1.0
2020-05-18,Paid,BZ,1.0
2020-04-07,Paid,TW,4.0
2020-04-14,Organic,EE,5.0
2020-04-08,Organic,EC,2.0
2020-04-25,Paid,KG,6.0
2020-04-14,Paid,CA,2.0
2020-04-02,Paid,UA,4.0
2020-05-09,Organic,LA,1.0
2020-03-24,Paid,MD,55.0
2020-03-20,Paid,PH,2.0
2020-03-22,Organic,CG,1.0
2020-04-01,Paid,RU,24.0
2020-04-21,Paid,SG,1.0
2020-03-21,Paid,RS,5.0
2020-03-28,Organic,CA,19.0
2020-05-07,Paid,FI,20.0
2020-05-16,Paid,ME,1.0
2020-05-05,Paid,BD,41.0
2020-05-13,Paid,AF,9.0
2020-04-29,Paid,PE,1.0
2020-03-28,Paid,RU,512.0
2020-05-04,Organic,AL,3.0
2020-04-06,Organic,KR,21.0
2020-04-30,Paid,NZ,13.0
2020-04-04,Paid,UA,193.0
2020-04-08,Paid,AZ,1.0
2020-04-17,Organic,PH,52.0
2020-03-27,Paid,TR,1.0
2020-03-20,Organic,AM,25.0
2020-05-15,Paid,DE,54.0
2020-04-07,Paid,JP,14.0
2020-03-27,Organic,NL,16.0
2020-03-28,Paid,DK,3.0
2020-04-27,Paid,RO,3.0
2020-05-11,Paid,CL,14.0
2020-04-09,Paid,IT,147.0
2020-03-28,Organic,BO,3.0
2020-04-03,Paid,UA,128.0
2020-05-16,Paid,LK,14.0
2020-03-19,Organic,MN,13.0
2020-04-24,Paid,AT,3.0
2020-04-25,Paid,FR,65.0
2020-04-07,Paid,AZ,1.0
2020-04-05,Paid,AU,5.0
2020-04-20,Organic,SK,18.0
2020-03-27,Paid,IQ,1.0
2020-04-29,Paid,BY,55.0
2020-05-06,Organic,BH,2.0
2020-05-18,Paid,DE,25.0
2020-04-14,Organic,DK,9.0
2020-04-30,Paid,JO,8.0
2020-05-15,Organic,AR,29.0
2020-05-09,Organic,AT,8.0
2020-03-19,Organic,AU,20.0
2020-03-25,Organic,AS,1.0
2020-03-22,Paid,TL,1.0
2020-03-29,Paid,RU,3.0
2020-03-18,Paid,SE,19.0
2020-04-02,Organic,SR,1.0
2020-03-20,Paid,KR,30.0
2020-05-01,Paid,RW,1.0
2020-04-02,Paid,IL,7.0
2020-04-01,Paid,PH,25.0
2020-04-03,Organic,HN,1.0
2020-04-18,Paid,FJ,1.0
2020-04-05,Organic,AT,17.0
2020-03-27,Paid,AE,1.0
2020-04-11,Organic,AR,11.0
2020-05-12,Organic,DK,11.0
2020-04-21,Paid,TL,1.0
2020-04-13,Paid,KZ,129.0
2020-04-24,Organic,AU,13.0
2020-04-27,Paid,TJ,1.0
2020-03-20,Organic,GH,2.0
2020-03-23,Paid,GE,1.0
2020-03-24,Paid,AE,10.0
2020-04-19,Paid,KR,2.0
2020-04-25,Paid,SE,3.0
2020-05-17,Paid,NL,2.0
2020-05-07,Organic,HN,2.0
2020-04-15,Paid,US,1.0
